1.84294431102381 2.5336746462817 1.67210351815152
1.60681088060934 2.01185899711603 0.852378301187619
2.38343186222298 1.39217263487428 0.9657302458954
1.62306448757596 0.799394336208534 1.2311645017919
1.22213741967635 0.000938608666431806 1.68030360872942
1.79428909083301 0.00803704182635678 2.5004207207563
1.72248703347415 0.257773719470731 3.46606871894104
1.06440116532192 0.552000065245846 4.15914436242459
0.11110911812861 0.260762485653093 4.23923771415209
0.0145390944200168 1.2354946915258 4.03781438542512
0 0.797245226193402 3.13907859506773
0.1225062401835 1.76247363777364 2.9081536406033
0.379768055882252 2.72561917907321 2.98668404527654
1.28586512635969 2.31812858462144 2.87293205933536
2.21957755087935 2.1469042067034 2.55850667756062
2.75182469515262 2.0000797611956 1.72474678429741
2.85261393661736 2.49048280071436 0.859098826039711
2.02699782703054 2.92569088051944 0.5
1.02821603069264 2.8792583745492 0.516701667382251
0.618932179874568 2.74602573102849 1.41932882859557
0.646393422596695 1.88460106841296 1.92647124526556
1.57357201871489 1.53536952740667 2.06203370934269
2.26220896745161 1.11454105454154 2.65252718878219
2.84757084359051 1.48099414065253 3.37575855538826
2.89369964779533 0.592958214068823 3.83321273508197
2.93328679505998 0.119445179877219 2.95331600010559
2.85335479519592 0.318306784463923 1.9765535225201
2.91643599710186 0.460739882699433 0.988761249573439
2.10675777010423 0.0725731338813475 0.548593390867274
1.10818933183592 0.0299786167352734 0.516239392605991
0.198293244337581 0 0.929990999846195
0.44432504167832 0.960115390840089 1.06283222450657
0.10262847651302 0.498524729592377 1.8814759313798
0.911542333239414 0.773074536134393 2.401361280398
0.920300572624082 1.1375108192438 3.332548419912
0.978347591642849 1.62672381672203 4.20277895642598
1.85499263616551 2.08461133465909 4.0550207524869
2.73961307016158 2.52985311454871 3.91643343273025
2.90115709182381 2.97819717548934 3.03729116205704
2.66524390132624 2.94426264555171 2.06610970927534
1.84294431102381 2.5336746462817 6.42210351815152
1.60681088060934 2.01185899711603 5.60237830118762
2.38343186222298 1.39217263487428 5.7157302458954
1.62306448757596 0.799394336208534 5.9811645017919
1.22213741967635 0.000938608666431806 6.43030360872942
1.79428909083301 0.00803704182635678 7.2504207207563
1.72248703347415 0.257773719470731 8.21606871894104
1.06440116532192 0.552000065245846 8.90914436242459
0.11110911812861 0.260762485653093 8.98923771415209
0.0145390944200168 1.2354946915258 8.78781438542512
